field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.fluid_pressure,field.temperature,field.measured.pitch,field.measured.roll,field.measured.yaw,field.alt_error,field.aspd_error,field.xtrack_error,field.wp_dist,label
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
0.528,-0.095,-0.085,-0.18632635,0.34323275,10.38524235,-39000.0,-260000.0,-410000.0,97013.37891,50.47,-1.691939235,6.437785149,-95.81396484,0.0699999985,-130.772686005,-181.3829269,12.0,0
